county,site,year,aadt
03,4622,2018,8600
03,4622,2019,8800
03,4622,2020,8600
03,4622,2021,9000
03,4622,2022,7300
03,4622,2023,8600
03,4622,2024,8900
03,4622,2025,8900
03,4627,2008,25000
03,4627,2009,23000
03,4628,2008,58500
03,4628,2009,57500
03,4628,2010,48000
03,4628,2011,48000
03,4628,2012,47000
03,4628,2013,51500
03,4628,2014,52500
03,4628,2015,56000
03,4628,2016,57000
03,4628,2017,51500
03,4628,2018,51000
03,4628,2019,58000
03,4628,2020,48000
03,4628,2021,58000
03,4628,2022,62500
03,4628,2023,67500
03,4628,2024,69500
03,4628,2025,72000
03,4652,2008,16400
03,4652,2009,16000
03,4652,2010,15600
03,4652,2011,15100
03,4652,2012,14900
03,4652,2013,14900
03,4652,2014,17000
03,4652,2015,17600
03,4652,2016,18400
03,4652,2017,19200
03,4652,2018,21000
03,4652,2019,19100
03,4652,2020,18700
03,4652,2021,19500
03,4652,2022,19900
03,4652,2023,33000
03,4652,2024,34000
03,4652,2025,34000
03,4655,2008,22500
03,4655,2009,22500
03,4655,2010,22500
03,4655,2011,25500
03,4655,2012,25500
03,4655,2013,25500
03,4655,2014,26500
03,4655,2015,27500
03,4655,2016,28500
03,4655,2017,29500
03,4655,2018,32500
03,4655,2019,35000
03,4655,2020,34000
03,4655,2021,35000
03,4655,2022,36000
03,4655,2023,43000
03,4655,2024,44500
03,4655,2025,44500
03,4657,2008,27500
03,4657,2009,26500
03,4657,2010,26500
03,4657,2011,24000
03,4657,2012,24000
03,4657,2013,24000
03,4657,2014,27500
03,4657,2015,28500
03,4657,2016,28500
03,4657,2017,28500
03,4657,2018,35000
03,4657,2019,36500
03,4657,2020,35500
03,4657,2021,36500
03,4657,2022,37500
03,4657,2023,41500
03,4657,2024,41500
03,4657,2025,41500
03,4659,2008,28500
03,4659,2009,27500
03,4659,2010,26500
03,4659,2011,25500
03,4659,2012,25500
03,4659,2013,25500
03,4659,2014,27500
03,4659,2015,28500
03,4659,2016,29500
03,4659,2017,30500
03,4659,2018,27000
03,4659,2019,28000
03,4659,2020,27000
03,4659,2021,28000
03,4659,2022,29000
03,4659,2023,29500
03,4659,2024,30500
03,4659,2025,30500
03,4669,2008,8400
03,4669,2009,8200
03,4669,2010,8000
03,4669,2011,7400
03,4669,2012,7300
03,4669,2013,7300
03,4669,2014,6200
03,4669,2015,6400
03,4669,2016,6600
03,4669,2017,6800
03,4669,2018,12000
03,4669,2019,7300
03,4669,2020,7100
03,4669,2021,7300
03,4669,2022,7500
03,4669,2023,7100
03,4669,2024,7300
03,4669,2025,7300
03,4670,2008,5800
03,4670,2009,5600
03,4670,2010,5400
03,4670,2011,4600
03,4670,2012,4600
03,4670,2013,4600
03,4670,2014,4200
03,4670,2015,4400
03,4670,2016,4600
03,4670,2017,4800
03,4670,2018,8900
03,4670,2019,5100
03,4670,2020,5100
03,4670,2021,5300
03,4670,2022,5500
03,4670,2023,4700
03,4670,2024,4900
03,4670,2025,4900
03,4673,2008,24000
03,4673,2009,23000
03,4673,2010,23000
03,4673,2011,16600
03,4673,2012,16400
03,4673,2013,16400
03,4673,2014,19700
03,4673,2015,20500
03,4673,2016,21500
03,4673,2017,22500
03,4673,2018,23000
03,4673,2019,26500
03,4673,2020,26000
03,4673,2021,27000
03,4673,2022,28000
03,4673,2023,36000
03,4673,2024,37000
03,4673,2025,37000
03,4686,2008,23000
03,4686,2009,22500
03,4686,2010,22500
03,4686,2011,16900
03,4686,2012,16700
03,4686,2013,16700
03,4686,2014,18100
03,4686,2015,18800
03,4686,2016,19400
03,4686,2017,20000
03,4686,2018,20100
03,4686,2019,22500
03,4686,2020,22300
03,4686,2021,23000
03,4686,2022,23500
03,4686,2023,27500
03,4686,2024,28500
03,4686,2025,28500
03,4687,2008,32000
03,4687,2009,31000
03,4687,2010,30000
03,4687,2011,27000
03,4687,2012,27000
03,4687,2013,27000
03,4687,2014,30000
03,4687,2015,31000
03,4687,2016,32000
03,4687,2017,31000
03,4687,2018,33000
03,4687,2019,32500
03,4687,2020,31500
03,4687,2021,32500
03,4687,2022,33500
03,4687,2023,40500
03,4687,2024,42000
03,4687,2025,42000
03,4690,2008,26000
03,4690,2009,25000
03,4690,2010,24000
03,4690,2011,21000
03,4690,2012,21000
03,4690,2013,21000
03,4690,2014,22000
03,4690,2015,23000
03,4690,2016,24000
03,4690,2017,25000
03,4690,2018,23000
03,4690,2019,26000
03,4690,2020,26000
03,4690,2021,27000
03,4690,2022,28000
03,4690,2023,29000
03,4690,2024,30000
03,4690,2025,30000
03,4712,2008,3800
03,4712,2009,3800
03,4712,2010,3800
03,4712,2011,3000
03,4712,2012,3000
03,4712,2013,3000
03,4712,2014,3400
03,4712,2015,3600
03,4712,2016,3800
03,4712,2017,4000
03,4712,2018,5200
03,4712,2019,3900
03,4712,2020,3900
03,4712,2021,4100
03,4712,2022,4300
03,4712,2023,4100
03,4712,2024,4300
03,4712,2025,4300
03,4900,2008,4000
03,4900,2009,4000
03,4900,2010,4000
03,4900,2011,4900
03,4900,2012,4900
03,4900,2013,4900
03,4900,2014,7600
03,4900,2015,7800
03,4900,2016,8200
03,4900,2017,8600
03,4900,2018,7200
03,4900,2019,9400
03,4900,2020,9200
03,4900,2021,9600
03,4900,2022,10000
03,4900,2023,9400
03,4900,2024,9800
03,4900,2025,9800
03,4901,2008,12500
03,4901,2009,12300
03,4901,2010,12100
03,4901,2011,10400
03,4901,2012,10200
03,4901,2013,10200
03,4901,2014,11300
03,4901,2015,11700
03,4901,2016,12200
03,4901,2017,12700
03,4901,2018,12400
03,4901,2019,13600
03,4901,2020,13400
03,4901,2021,14000
03,4901,2022,14600
03,4901,2023,15200
03,4901,2024,15800
03,4901,2025,15800
03,4902,2008,5300
03,4902,2009,5300
03,4902,2010,5100
03,4902,2011,5600
03,4902,2012,5600
03,4902,2013,5600
03,4902,2014,5400
03,4902,2015,5800
03,4902,2016,5800
03,4902,2017,6000
03,4902,2018,6200
03,4902,2019,6700
03,4902,2020,6500
03,4902,2021,6700
03,4902,2022,6900
03,4902,2023,8700
03,4902,2024,9100
03,4902,2025,9100
03,5001,1976,38609
03,5001,1984,23143
03,5001,1985,22672
03,5001,1986,24002
03,5001,1987,24590
03,5001,1988,25727
03,5001,1989,26516
03,5001,1990,32346
03,5001,1991,31206
03,5001,1992,29500
03,5001,1993,30500
03,5001,1994,30500
03,5001,1995,29500
03,5001,1996,30500
03,5001,1997,29000
03,5001,1998,29000
03,5001,1999,31000
03,5001,2000,28500
03,5001,2001,31000
03,5001,2002,32500
03,5001,2003,31500
03,5001,2004,34500
03,5001,2005,35500
03,5001,2006,37500
03,5001,2007,37500
03,5001,2008,34000
03,5001,2009,32000
03,5001,2010,32000
03,5001,2011,32000
03,5001,2012,32500
03,5001,2013,32500
03,5001,2014,33500
03,5001,2015,35500
03,5001,2016,34500
03,5001,2017,32500
03,5001,2018,30000
03,5001,2019,33500
03,5001,2020,30000
03,5001,2021,35000
03,5001,2022,35000
03,5001,2023,36000
03,5001,2024,35500
03,5001,2025,35500
03,5002,1976,20795
03,5002,1984,28869
03,5003,1976,20012
03,5003,1984,21272
03,5004,1976,22067
03,5004,1984,20184
03,5004,1985,18291
03,5004,1986,19091
03,5004,1987,18997
03,5004,1988,20337
03,5004,1989,19747
03,5005,1976,21650
03,5005,1984,21105
03,5006,1976,20694
03,5006,1984,21518
03,5007,1976,25283
03,5007,1984,24754
03,5007,1985,22676
03,5007,1986,20361
03,5007,1987,23821
03,5007,1988,22226
03,5007,1989,21514
03,5007,1990,27625
03,5007,1991,30011
03,5007,1992,33000
03,5007,1993,28500
03,5007,1994,25000
03,5007,1995,31500
03,5007,1996,34000
03,5007,1997,31500
03,5007,1998,33000
03,5007,1999,37500
03,5007,2000,37500
03,5007,2001,35500
03,5007,2002,38000
03,5007,2003,36000
03,5007,2004,37500
03,5007,2005,36500
03,5007,2006,37500
03,5007,2007,38000
03,5007,2008,34500
03,5007,2009,32000
03,5007,2010,32500
03,5007,2011,30500
03,5007,2012,29000
03,5007,2013,30500
03,5007,2014,33000
03,5007,2015,34500
03,5007,2016,34000
03,5007,2017,35000
03,5007,2018,34500
03,5007,2019,33000
03,5007,2020,29000
03,5007,2021,33000
03,5007,2022,33000
03,5007,2023,36000
03,5007,2024,36000
03,5007,2025,36000
03,5008,1976,26954
03,5008,1984,27517
03,5009,1976,27405
03,5009,1984,27403
03,5010,1976,26059
03,5010,1984,27798
03,5011,1976,31355
03,5011,1984,32860
03,5011,1985,29679
03,5011,1986,27890
03,5011,1987,31673
03,5011,1988,30774
03,5011,1989,30180
03,5011,1990,34740
03,5011,1991,40030
03,5011,1992,39500
03,5011,1993,40000
03,5011,1994,39500
03,5011,1995,37500
03,5011,1996,40000
03,5011,1997,39000
03,5011,1998,40500
03,5011,1999,47500
03,5011,2000,49500
03,5011,2001,46000
03,5011,2002,48500
03,5011,2003,47000
03,5011,2004,47500
03,5011,2005,47000
03,5011,2006,47500
03,5011,2007,46500
03,5011,2008,41500
03,5011,2009,38500
03,5011,2010,38000
03,5011,2011,35500
03,5011,2012,38500
03,5011,2013,41000
03,5011,2014,38500
03,5011,2015,40500
03,5011,2016,42000
03,5011,2017,39000
03,5011,2018,38000
03,5011,2019,40500
03,5011,2020,34500
03,5011,2021,39000
03,5011,2022,40500
03,5011,2023,41500
03,5011,2024,41500
03,5011,2025,41500
03,5012,1976,24130
03,5012,1984,29237
03,5014,1976,1166
03,5014,1984,1652
03,5015,1976,845
03,5015,1984,1634
03,5016,1976,779
03,5016,1984,1697
03,5017,1976,812
03,5017,1984,1089
03,5018,1976,5913
03,5018,1984,7527
03,5019,1976,1937
03,5019,1984,1652
03,5020,1976,8518
03,5020,1984,12625
03,5021,1976,6534
03,5021,1984,12446
03,5021,2004,9800
03,5022,2004,10400
03,5025,1976,4758
03,5025,1984,5768
03,5026,1976,8927
03,5026,1984,6070
03,5027,1976,22346
03,5027,1984,23456
03,5028,1976,31938
03,5028,1984,27983
03,5029,1976,29319
03,5029,1984,29868
03,5029,1985,25879
03,5029,1986,24850
03,5029,1987,28091
03,5029,1988,26264
03,5029,1989,25164
03,5029,1990,31790
03,5029,1991,34326
03,5029,1992,35500
03,5029,1993,37000
03,5029,1994,38500
03,5029,1995,39000
03,5029,1996,36000
03,5029,1997,37000
03,5029,1998,39500
03,5029,1999,43500
03,5029,2000,41000
03,5029,2001,39500
03,5029,2002,41000
03,5029,2003,41000
03,5029,2004,42000
03,5029,2005,40500
03,5029,2006,40500
03,5029,2007,43000
03,5029,2008,38500
03,5029,2009,36500
03,5029,2010,37000
03,5029,2011,34500
03,5029,2012,36500
03,5029,2013,37000
03,5029,2014,36500
03,5029,2015,40500
03,5029,2016,39500
03,5029,2017,38500
03,5029,2018,37500
03,5029,2019,36000
03,5029,2020,31500
03,5029,2021,35500
03,5029,2022,39000
03,5029,2023,41000
03,5029,2024,41000
03,5029,2025,41000
03,5030,1976,10414
03,5030,1984,12179
03,5031,1976,10666
03,5031,1984,10464
03,5032,1985,3894
03,5032,1986,5126
03,5032,1987,5051
03,5033,1985,7290
03,5033,1986,7631
03,5033,1987,8106
03,5034,1985,4459
03,5034,1986,5488
03,5034,1987,5038
03,5035,1985,2966
03,5035,1986,3356
03,5035,1987,3254
03,5036,1985,3801
03,5036,1986,4172
03,5036,1987,4330
03,5037,1985,1985
03,5037,1986,2236
03,5037,1987,2449
03,5038,1985,5034
03,5038,1987,6366
03,5039,1985,6042
03,5039,1986,5941
03,5039,1987,6656
03,5040,1985,5562
03,5040,1986,5452
03,5040,1987,6008
03,5041,1985,7103
03,5041,1986,7070
03,5041,1987,7520
03,5042,1985,2560
03,5042,1986,2889
03,5042,1987,3137
03,5043,1985,3198
03,5043,1986,3828
03,5043,1987,4400
03,5044,1985,4497
03,5044,1986,5414
03,5044,1987,4917
03,5045,1985,6495
03,5045,1986,7685
03,5045,1987,6627
03,5046,1985,3775
03,5046,1986,4121
03,5046,1987,3819
03,5047,1985,1372
03,5047,1986,1611
03,5047,1987,1757
03,5048,1985,9405
03,5048,1986,11976
03,5048,1987,9558
03,5049,1985,4963
03,5049,1986,7368
03,5049,1987,4989
03,5050,1985,5660
03,5050,1986,6907
03,5050,1987,5872
03,5051,1985,3622
03,5051,1986,4256
03,5051,1987,3884
03,5052,1985,3896
03,5052,1986,4804
03,5052,1987,4340
03,5053,1985,6403
03,5053,1986,7348
03,5053,1987,7060
03,5054,1985,5304
03,5054,1986,6062
03,5054,1987,5280
03,5055,1985,3911
03,5055,1986,4583
03,5055,1987,5678
03,5629,2014,6700
03,5629,2015,3800
03,5629,2016,3800
03,5629,2017,4000
03,5629,2018,3600
03,5629,2019,3800
03,5629,2020,3800
03,5629,2021,4000
03,5629,2022,4200
03,5629,2023,4600
03,5629,2024,4800
03,5629,2025,4800
03,7001,2005,1000
03,7001,2006,1000
03,7001,2007,1000
03,7001,2008,1100
03,7001,2009,1000
03,7001,2010,950
03,7001,2011,1100
03,7001,2012,1100
03,7001,2013,1100
03,7001,2014,1200
03,7001,2015,1300
03,7001,2016,1400
03,7001,2017,1500
03,7001,2018,450
03,7001,2019,450
03,7001,2020,450
03,7001,2021,450
03,7001,2022,450
03,7001,2023,700
03,7001,2024,750
03,7001,2025,750
03,7002,2005,1000
03,7002,2006,1000
03,7002,2007,1000
03,7002,2008,1100
03,7002,2009,1000
03,7002,2010,950
03,7002,2011,1100
03,7002,2012,1100
03,7002,2013,1100
03,7002,2014,1300
03,7002,2015,1400
03,7002,2016,1500
03,7002,2017,1600
03,7002,2018,1700
03,7002,2019,1700
03,7002,2020,1600
03,7002,2021,1600
03,7002,2022,1600
03,7002,2023,2600
03,7002,2024,2700
03,7002,2025,2800
03,7003,2005,500
03,7003,2006,500
03,7003,2007,500
03,7003,2008,600
03,7003,2009,550
03,7003,2010,550
03,7003,2011,500
03,7003,2012,500
03,7003,2013,500
03,7003,2014,500
03,7003,2015,550
03,7003,2016,600
03,7003,2017,650
03,7003,2018,700
03,7003,2019,700
03,7003,2020,650
03,7003,2021,650
03,7003,2022,650
03,7003,2023,1300
03,7003,2024,1300
03,7003,2025,1300
03,7004,2005,400
03,7004,2006,400
03,7004,2007,400
03,7004,2008,450
03,7004,2009,450
03,7004,2010,450
03,7004,2011,400
03,7004,2012,400
03,7004,2013,400
03,7004,2014,350
03,7004,2015,350
03,7004,2016,350
03,7004,2017,350
03,7004,2018,1500
03,7004,2019,1500
03,7004,2020,1400
03,7004,2021,1400
03,7004,2022,1400
03,7004,2023,2200
03,7004,2024,2300
03,7004,2025,2400
03,7005,2015,100
03,7005,2016,100
03,7005,2017,150
03,7005,2018,100
03,7005,2019,100
03,7005,2020,100
03,7005,2021,100
03,7005,2022,100
03,7005,2023,150
03,7005,2024,150
03,7005,2025,150
03,7006,2015,100
03,7006,2016,100
03,7006,2017,150
03,7006,2018,100
03,7006,2019,100
03,7006,2020,100
03,7006,2021,100
03,7006,2022,100
03,7006,2023,250
03,7006,2024,250
03,7006,2025,250
03,7007,2015,400
03,7007,2016,450
03,7007,2017,1000
03,7007,2018,850
03,7007,2019,850
03,7007,2020,850
03,7007,2021,850
03,7007,2022,850
03,7007,2023,150
03,7007,2024,150
03,7007,2025,150
03,7011,2005,2800
03,7011,2006,2900
03,7011,2007,2900
03,7011,2008,2200
03,7011,2009,2200
03,7011,2010,2200
03,7011,2011,2000
03,7011,2012,2000
03,7011,2013,2100
03,7011,2014,2300
03,7011,2015,2500
03,7011,2016,2700
03,7011,2017,2800
03,7011,2018,2500
03,7011,2019,2600
03,7011,2020,2500
03,7011,2021,2500
03,7011,2022,3100
03,7011,2023,2400
03,7011,2024,2500
03,7011,2025,2500
03,7012,2005,3100
03,7012,2006,3200
03,7012,2007,3200
03,7012,2008,2000
03,7012,2009,2000
03,7012,2010,2000
03,7012,2011,1900
03,7012,2012,1900
03,7012,2013,2000
03,7012,2014,2100
03,7012,2015,2200
03,7012,2016,2400
03,7012,2017,2500
03,7012,2018,2200
03,7012,2019,2300
03,7012,2020,2200
03,7012,2021,2200
03,7012,2022,2700
03,7012,2023,2800
03,7012,2024,2900
03,7012,2025,3000
03,7013,2005,11500
03,7013,2006,11500
03,7013,2007,11500
03,7013,2008,11000
03,7013,2009,11000
03,7013,2010,11000
03,7013,2011,10500
03,7013,2012,11000
03,7013,2013,11500
03,7013,2014,10500
03,7013,2015,11000
03,7013,2016,12000
03,7013,2017,12500
03,7013,2018,13500
03,7013,2019,14000
03,7013,2020,13500
03,7013,2021,13500
03,7013,2022,15000
03,7013,2023,14500
03,7013,2024,15000
03,7013,2025,15500
03,7014,2005,12500
03,7014,2006,13000
03,7014,2007,13000
03,7014,2008,11500
03,7014,2009,11500
03,7014,2010,11500
03,7014,2011,11000
03,7014,2012,11500
03,7014,2013,12000
03,7014,2014,11000
03,7014,2015,12000
03,7014,2016,13000
03,7014,2017,13500
03,7014,2018,14000
03,7014,2019,14500
03,7014,2020,14000
03,7014,2021,14000
03,7014,2022,16500
03,7014,2023,16500
03,7014,2024,17000
03,7014,2025,17500
03,7021,2005,3200
03,7021,2006,3300
03,7021,2007,3300
03,7021,2008,4200
03,7021,2009,4100
03,7021,2010,4000
03,7021,2011,4900
03,7021,2012,5000
03,7021,2013,5200
03,7021,2014,4600
03,7021,2015,4900
03,7021,2016,5200
03,7021,2017,5500
03,7021,2018,5300
03,7021,2019,5500
03,7021,2020,5300
03,7021,2021,5300
03,7021,2022,5300
03,7021,2023,6000
03,7021,2024,6200
03,7021,2025,6300
03,7022,2005,3300
03,7022,2006,3400
03,7022,2007,3400
03,7022,2008,4600
03,7022,2009,4500
03,7022,2010,4400
03,7022,2011,5200
03,7022,2012,5300
03,7022,2013,5600
03,7022,2014,5500
03,7022,2015,5900
03,7022,2016,6300
03,7022,2017,6600
03,7022,2018,6300
03,7022,2019,6500
03,7022,2020,6300
03,7022,2021,6400
03,7022,2022,6400
03,7022,2023,7600
03,7022,2024,7900
03,7022,2025,8000
03,7023,2005,17000
03,7023,2006,17500
03,7023,2007,17500
03,7023,2008,8700
03,7023,2009,8500
03,7023,2010,8300
03,7023,2011,8800
03,7023,2012,9000
03,7023,2013,9400
03,7023,2014,10000
03,7023,2015,10500
03,7023,2016,11000
03,7023,2017,11500
03,7023,2018,11000
03,7023,2019,11500
03,7023,2020,11000
03,7023,2021,11000
03,7023,2022,11000
03,7023,2023,12500
03,7023,2024,13000
03,7023,2025,13000
03,7024,2005,17000
03,7024,2006,17500
03,7024,2007,17500
03,7024,2008,9200
03,7024,2009,9000
03,7024,2010,8800
03,7024,2011,9100
03,7024,2012,9300
03,7024,2013,9700
03,7024,2014,11000
03,7024,2015,12000
03,7024,2016,13000
03,7024,2017,13500
03,7024,2018,11000
03,7024,2019,11500
03,7024,2020,11000
03,7024,2021,11000
03,7024,2022,11000
03,7024,2023,13000
03,7024,2024,13500
03,7024,2025,13500
03,7031,2005,5400
03,7031,2006,5500
03,7031,2007,5600
03,7031,2008,5800
03,7031,2009,5700
03,7031,2010,5600
03,7031,2011,6900
03,7031,2012,7100
03,7031,2013,7400
03,7031,2014,8300
03,7031,2015,8900
03,7031,2016,9500
03,7031,2017,10000
03,7031,2018,8800
03,7031,2019,9100
03,7031,2020,8800
03,7031,2021,8900
03,7031,2022,11000
03,7031,2023,10500
03,7031,2024,11000
03,7031,2025,11000
03,7032,2005,4900
03,7032,2006,5000
03,7032,2007,5000
03,7032,2008,6000
03,7032,2009,5900
03,7032,2010,5800
03,7032,2011,7300
03,7032,2012,7500
03,7032,2013,7900
03,7032,2014,8900
03,7032,2015,9500
03,7032,2016,10000
03,7032,2017,10500
03,7032,2018,8900
03,7032,2019,9200
03,7032,2020,8900
03,7032,2021,9000
03,7032,2022,11500
03,7032,2023,10500
03,7032,2024,11000
03,7032,2025,11000
03,7033,2005,14000
03,7033,2006,14500
03,7033,2007,14500
03,7033,2008,11500
03,7033,2009,11500
03,7033,2010,11500
03,7033,2011,14000
03,7033,2012,14500
03,7033,2013,15000
03,7033,2014,17000
03,7033,2015,18000
03,7033,2016,19000
03,7033,2017,20000
03,7033,2018,18500
03,7033,2019,19000
03,7033,2020,18500
03,7033,2021,18500
03,7033,2022,22000
03,7033,2023,19500
03,7033,2024,20000
03,7033,2025,20500
03,7034,2005,13500
03,7034,2006,14000
03,7034,2007,14000
03,7034,2008,11500
03,7034,2009,11500
03,7034,2010,11500
03,7034,2011,13500
03,7034,2012,14000
03,7034,2013,14500
03,7034,2014,16500
03,7034,2015,17500
03,7034,2016,18500
03,7034,2017,19500
03,7034,2018,18000
03,7034,2019,18500
03,7034,2020,18000
03,7034,2021,18000
03,7034,2022,21500
03,7034,2023,20500
03,7034,2024,21000
03,7034,2025,21500
03,7035,2009,5800
03,7035,2010,5700
03,7035,2011,5800
03,7035,2012,1300
03,7035,2013,1400
03,7035,2014,1500
03,7035,2015,1600
03,7035,2016,1700
03,7035,2017,1800
03,7035,2018,2200
03,7035,2019,2300
03,7035,2020,2200
03,7035,2021,2200
03,7035,2022,2500
03,7035,2023,2400
03,7035,2024,2500
03,7035,2025,2500
03,7036,2009,1400
03,7036,2010,1400
03,7036,2011,1400
03,7036,2012,1400
03,7036,2013,1500
03,7036,2014,1600
03,7036,2015,1900
03,7036,2016,2000
03,7036,2017,2100
03,7036,2018,2200
03,7036,2019,2300
03,7036,2020,2200
03,7036,2021,2200
03,7036,2022,2600
03,7036,2023,2500
03,7036,2024,2600
03,7036,2025,2600
03,7037,2009,11000
03,7037,2010,11000
03,7037,2011,11500
03,7037,2012,13500
03,7037,2013,14000
03,7037,2014,15000
03,7037,2015,18500
03,7037,2016,20000
03,7037,2017,21000
03,7037,2018,19000
03,7037,2019,19500
03,7037,2020,19000
03,7037,2021,19000
03,7037,2022,21500
03,7037,2023,21000
03,7037,2024,21500
03,7037,2025,22000
03,7038,2009,3800
03,7038,2010,3700
03,7038,2011,3800
03,7038,2012,7900
03,7038,2013,8300
03,7038,2014,8800
03,7038,2015,10000
03,7038,2016,10500
03,7038,2017,11000
03,7038,2018,11000
03,7038,2019,11500
03,7038,2020,11000
03,7038,2021,11000
03,7038,2022,12000
03,7038,2023,12000
03,7038,2024,12500
03,7038,2025,12500
03,7039,2009,6500
03,7039,2010,6400
03,7039,2011,6600
03,7039,2012,5600
03,7039,2013,5900
03,7039,2014,6200
03,7039,2015,6700
03,7039,2016,7200
03,7039,2017,7600
03,7039,2018,7100
03,7039,2019,7300
03,7039,2020,7100
03,7039,2021,7200
03,7039,2022,8700
03,7039,2023,8600
03,7039,2024,8900
03,7039,2025,9100
03,9950,2012,75022
03,9950,2013,79834
03,9950,2014,85506
03,9950,2015,92399
03,9950,2016,97041
03,9950,2017,97387
03,9950,2018,99582
03,9950,2019,105903
03,9950,2020,90041
03,9950,2021,103888
03,9950,2022,108699
03,9950,2023,111849
03,9950,2024,115657
03,9950,2025,116388
03,9975,2024,23025
03,9975,2025,22834
