date,north_plain,north_weighted,naples,gap_plain,gap_weighted
2004-03-12,36.34166666666667,34.53265517688221,66.6,30.258333333333326,32.067344823117786
2004-03-13,37.11666666666667,35.0771672929895,68.3,31.18333333333333,33.2228327070105
2004-03-14,39.45,37.28161202539847,72.5,33.05,35.21838797460153
2004-03-15,43.11666666666667,41.15108202669431,74.4,31.28333333333334,33.248917973305694
2004-03-16,37.175,34.43441751976157,73.3,36.125,38.86558248023843
2004-03-17,36.025,32.612491900997796,71.4,35.37500000000001,38.78750809900221
2004-03-18,37.45,34.02208111960607,72.4,34.95,38.377918880393935
2004-03-19,40.13333333333333,37.05220940780096,71.8,31.666666666666664,34.74779059219904
2004-03-20,43.44166666666666,40.83630944667617,74.2,30.75833333333334,33.363690553323835
2004-03-21,40.61666666666667,38.32311779188804,72.3,31.68333333333333,33.97688220811196
2004-03-22,33.69166666666666,30.8328625113386,71.3,37.608333333333334,40.46713748866139
2004-03-23,38.53333333333333,36.39297654528962,67.6,29.066666666666663,31.207023454710374
2004-03-24,46.43333333333333,44.91955423091875,68.7,22.266666666666673,23.780445769081254
2004-03-25,52.516666666666666,50.62800311001684,70.2,17.683333333333337,19.57199688998316
2004-03-26,56.166666666666664,55.110107554749256,72.7,16.53333333333334,17.589892445250747
2004-03-27,56.016666666666666,54.55379033303097,72.7,16.683333333333337,18.146209666969035
2004-03-28,53.083333333333336,51.32753660748996,72.5,19.416666666666664,21.17246339251004
2004-03-29,48.3,45.74407153038746,71.6,23.299999999999997,25.855928469612536
2004-03-30,43.825,41.512077232085005,70.4,26.575000000000003,28.887922767915
2004-03-31,43.81666666666666,41.80425035635609,70,26.183333333333337,28.195749643643907
2004-04-01,44.44166666666667,42.89319683814955,67.8,23.358333333333327,24.906803161850448
2004-04-02,44.65,42.85167811325645,65.4,20.750000000000007,22.548321886743558
2004-04-03,46.44166666666666,44.379149928728786,68.3,21.858333333333334,23.92085007127121
2004-04-04,43.5,41.62469871711805,68.8,25.299999999999997,27.175301282881946
2004-04-05,40.56666666666666,38.07457561228457,69.2,28.63333333333334,31.125424387715434
2004-04-06,45.75,44.095360891538164,69.7,23.950000000000003,25.60463910846184
2004-04-07,50.9,48.93558377607878,71,20.1,22.06441622392122
2004-04-08,48,46.57364260723079,74.6,26.599999999999994,28.026357392769206
2004-04-09,48.81666666666666,47.4413632240508,74.9,26.083333333333343,27.45863677594921
2004-04-10,47.8,46.3813139821174,74.3,26.5,27.9186860178826
2004-04-11,44.1,42.65001943760529,75.3,31.199999999999996,32.64998056239471
2004-04-12,43.733333333333334,42.09622910457432,76.6,32.86666666666666,34.503770895425674
2004-04-13,45.5,44.310133471556306,72.9,27.400000000000006,28.5898665284437
2004-04-14,50.59166666666667,51.0474536737074,64.5,13.908333333333331,13.452546326292598
2004-04-15,51.59166666666667,50.852131657379815,65.2,13.608333333333334,14.347868342620188
2004-04-16,53.825,53.08105481404691,67.9,14.075000000000003,14.818945185953098
2004-04-17,58.43333333333333,57.97846313334197,70.6,12.166666666666664,12.621536866658026
2004-04-18,63.13333333333333,62.40431514837372,71.9,8.766666666666673,9.495684851626287
2004-04-19,63.358333333333334,63.30064792017623,72.7,9.341666666666669,9.399352079823771
2004-04-20,58.84166666666667,58.320888946481794,72.2,13.358333333333334,13.879111053518209
2004-04-21,57.11666666666667,55.35956978100298,72,14.883333333333333,16.640430218997018
2004-04-22,59.7,58.3845665414021,74.4,14.700000000000003,16.015433458597904
2004-04-23,56.5,53.6311779188804,76.3,19.799999999999997,22.6688220811196
2004-04-24,55.983333333333334,53.77289101982636,76.7,20.71666666666667,22.927108980173642
2004-04-25,54.2,51.56922379162887,77.1,22.89999999999999,25.530776208371122
2004-04-26,55.43333333333333,53.04799792665544,76.7,21.266666666666673,23.652002073344562
2004-04-27,53.825,52.3938058831152,75.1,21.27499999999999,22.706194116884795
2004-04-28,53.275,52.054541920435405,75.3,22.025,23.245458079564592
2004-04-29,60.00833333333333,59.77764675391992,77.6,17.59166666666666,17.822353246080077
2004-04-30,61.2,60.36056757807438,78.4,17.200000000000003,18.039432421925625
2004-05-01,60.041666666666664,59.00283789037191,79.9,19.85833333333334,20.8971621096281
2004-05-02,58.108333333333334,57.30955034339769,79.7,21.59166666666667,22.390449656602314
2004-05-03,53.358333333333334,52.08069197874822,75.2,21.84166666666667,23.119308021251783
2004-05-04,53.4,51.9309187508099,76.5,23.1,24.5690812491901
2004-05-05,56.583333333333336,54.977983672411554,76.4,19.81666666666667,21.42201632758845
2004-05-06,60.86666666666667,59.95673189063107,75.9,15.033333333333339,15.943268109368937
2004-05-07,62.800000000000004,61.63110016845925,77.1,14.29999999999999,15.468899831540746
2004-05-08,58.516666666666666,57.25052481534275,76.5,17.983333333333334,19.24947518465725
2004-05-09,62.983333333333334,61.336387197097324,77.3,14.316666666666663,15.963612802902674
2004-05-10,66.25,65.17320202151095,77.5,11.25,12.326797978489054
2004-05-11,68.81666666666666,68.71259556822599,78.9,10.083333333333343,10.187404431774013
2004-05-12,70.85833333333333,71.06045095244266,79.4,8.541666666666671,8.339549047557341
2004-05-13,67.80833333333334,67.66102112219774,79.3,11.49166666666666,11.63897887780226
2004-05-14,64.275,62.71425424387716,78.7,14.424999999999997,15.985745756122846
2004-05-15,64.93333333333334,64.89641052222366,78.7,13.766666666666666,13.803589477776342
2004-05-16,63.71666666666667,63.100012958403525,79.2,15.483333333333334,16.099987041596478
2004-05-17,64.77499999999999,64.14065051185693,79.5,14.725000000000009,15.359349488143067
2004-05-18,66.975,65.95257224309965,79.2,12.225000000000009,13.24742775690035
2004-05-19,65.15,64.33456006220034,78.3,13.149999999999991,13.965439937799658
2004-05-20,65.70833333333333,65.31670338214332,79.3,13.591666666666669,13.98329661785668
2004-05-21,66.98333333333333,66.85982894907347,79.3,12.316666666666663,12.440171050926523
2004-05-22,68.775,68.68880393935467,79.2,10.424999999999997,10.511196060645332
2004-05-23,69.15,69.1708695088765,78.8,9.649999999999991,9.62913049112349
2004-05-24,66.63333333333334,65.85441233640016,79.3,12.666666666666657,13.445587663599838
2004-05-25,64.73333333333333,63.567850200855254,79.3,14.566666666666663,15.732149799144743
2004-05-26,62.70833333333333,60.38621225864973,79.5,16.79166666666667,19.113787741350272
2004-05-27,64.71666666666667,63.48977581961903,79.9,15.183333333333337,16.41022418038098
2004-05-28,63.50833333333333,61.88803939354671,80.7,17.19166666666667,18.81196060645329
2004-05-29,60.68333333333334,59.02948036801866,81.6,20.916666666666657,22.570519631981334
2004-05-30,64.29166666666667,62.808669171958016,83.5,19.20833333333333,20.691330828041984
2004-05-31,64.10833333333333,62.230581832318265,84,19.891666666666666,21.769418167681735
2004-06-01,63.63333333333333,61.900116625631725,83.9,20.266666666666673,21.99988337436828
2004-06-02,65.475,64.1375275366075,83.2,17.72500000000001,19.06247246339251
2004-06-03,64.56666666666666,63.24089672152391,82.5,17.933333333333337,19.25910327847609
2004-06-04,64.05833333333334,62.669029415576,82.8,18.74166666666666,20.130970584424
2004-06-05,62.925,61.5145393287547,82,19.075000000000003,20.4854606712453
2004-06-06,63.425000000000004,61.89131786963846,82.2,18.775,20.30868213036154
2004-06-07,69.1,68.32775690034988,81.2,12.100000000000009,12.87224309965012
2004-06-08,72.46666666666667,73.1044188156019,81.1,8.633333333333326,7.995581184398091
2004-06-09,74.50833333333333,75.77509394842556,80.9,6.39166666666668,5.124906051574442
2004-06-10,69.68333333333334,69.70010366722819,80.2,10.516666666666666,10.499896332771812
2004-06-11,64.75833333333334,64.57425165219645,81.4,16.641666666666666,16.825748347803554
2004-06-12,66.33333333333333,65.69162887132305,81.9,15.566666666666677,16.20837112867696
2004-06-13,68.14166666666667,67.57456265388105,81.7,13.558333333333337,14.125437346118957
2004-06-14,70.51666666666667,70.1642477646754,81.5,10.983333333333334,11.335752235324605
2004-06-15,73.58333333333333,73.93978229882079,81.4,7.816666666666677,7.460217701179218
2004-06-16,73.01666666666667,73.80909679927433,82.9,9.88333333333334,9.090903200725677
2004-06-17,73.56666666666666,73.6410003887521,82.4,8.833333333333343,8.758999611247901
2004-06-18,72.18333333333334,71.9381624983802,82.6,10.416666666666657,10.6618375016198
2004-06-19,68.5,68.0856680057017,82.9,14.400000000000006,14.8143319942983
2004-06-20,64.35,63.5009459634573,83.5,19.150000000000006,19.999054036542702
2004-06-21,67,66.27575482700531,83.9,16.900000000000006,17.62424517299469
2004-06-22,68.83333333333333,68.22557988855773,84.8,15.966666666666669,16.574420111442265
2004-06-23,69.75833333333334,70.2986393676299,85.4,15.641666666666666,15.101360632370103
2004-06-24,68.95833333333333,68.64066347026046,85.3,16.34166666666667,16.659336529739534
2004-06-25,67.71666666666667,67.17548270053129,84.6,16.883333333333326,17.424517299468704
2004-06-26,67.63333333333334,67.56213554490087,83.9,16.266666666666666,16.337864455099137
2004-06-27,66.69166666666666,66.57828171569263,84.6,17.90833333333333,18.02171828430737
2004-06-28,67.3,67.11396915899961,84.3,17,17.186030841000388
2004-06-29,67.85,67.49199170662175,81.8,13.950000000000003,14.30800829337825
2004-06-30,70.66666666666667,70.75249449267851,81.4,10.733333333333334,10.647505507321497
2004-07-01,72.375,72.31577037708955,81.5,9.125,9.18422962291045
2004-07-02,74.00833333333334,74.13208500712713,81.9,7.891666666666666,7.767914992872875
2004-07-03,73.19166666666666,73.039367629908,80.7,7.50833333333334,7.660632370092003
2004-07-04,73.29166666666666,73.01508358170274,81.4,8.108333333333348,8.384916418297266
2004-07-05,73.50833333333333,73.0913437864455,82,8.491666666666674,8.908656213554494
2004-07-06,72.74166666666667,72.63164442140729,82.7,9.958333333333329,10.068355578592715
2004-07-07,71.73333333333333,71.2430996501231,82.1,10.36666666666666,10.856900349876895
2004-07-08,71.58333333333333,71.5890242322146,83.8,12.216666666666669,12.2109757677854
2004-07-09,71.20833333333333,70.97282622780874,85,13.791666666666671,14.027173772191261
2004-07-10,73.25833333333334,72.89319683814955,84.8,11.541666666666657,11.906803161850448
2004-07-11,74.91666666666667,74.4382143319943,82.9,7.983333333333334,8.461785668005703
2004-07-12,73.03333333333333,72.18527925359597,80.2,7.166666666666671,8.014720746404038
2004-07-13,71.75,69.97619541272516,81.9,10.150000000000006,11.923804587274844
2004-07-14,71.475,69.9802125178178,83.2,11.725000000000009,13.219787482182198
2004-07-15,72.2,71.19648827264481,83.9,11.700000000000003,12.703511727355192
2004-07-16,72.39166666666667,71.39297654528961,81.9,9.50833333333334,10.507023454710392
2004-07-17,73.05833333333334,72.3435143190359,82.7,9.641666666666666,10.356485680964099
2004-07-18,71.71666666666667,70.8821044447324,82.5,10.783333333333331,11.617895555267594
2004-07-19,72.48333333333333,71.46131916547881,80.5,8.016666666666666,9.038680834521188
2004-07-20,75.39166666666667,74.89209537384994,79.6,4.208333333333329,4.707904626150054
2004-07-21,76.78333333333333,76.40344693533757,80.9,4.116666666666674,4.496553064662436
2004-07-22,76.31666666666666,76.2122327329273,83.2,6.88333333333334,6.987767267072698
2004-07-23,72.65,72.19060515744461,83.3,10.649999999999991,11.109394842555389
2004-07-24,69.975,68.98224698717118,84.3,14.325000000000003,15.317753012828817
2004-07-25,69.125,67.79993520798237,80.9,11.775000000000006,13.100064792017633
2004-07-26,69.71666666666667,68.74344952701827,80.6,10.883333333333326,11.856550472981723
2004-07-27,69.34166666666667,68.402475055073225,80.4,11.058333333333337,11.99752494492678
2004-07-28,69.99166666666666,69.11437086950887,79,9.00833333333334,9.885629130491125
2004-07-29,72.13333333333333,71.76137099909292,78.9,6.76666666666668,7.138629000907088
2004-07-30,73.275,73.2857716729299,79.8,6.5249999999999915,6.5142283270701
2004-07-31,75.08333333333333,75.30861733834391,79.8,4.716666666666669,4.49138266165609
2004-08-01,75.06666666666666,74.83782557988856,80.1,5.033333333333331,5.262174420111435
2004-08-02,75.825,75.84963068549955,78.8,2.9749999999999943,2.950369314500449
2004-08-03,76.05833333333334,76.20673836983283,79.1,3.041666666666657,2.89326163016716
2004-08-04,74.325,73.73388622521706,80.7,6.375,6.96611377478294
2004-08-05,69.55833333333334,68.30990022029286,79.9,10.341666666666669,11.590099779707145
2004-08-06,66.75833333333333,65.43423610211222,80.7,13.941666666666677,15.26576389788778
2004-08-07,66.45,65.0997926655436,80.1,13.649999999999991,15.000207334456391
2004-08-08,69.28333333333333,68.11135156148764,81.5,12.216666666666669,13.388648438512362
2004-08-09,71.83333333333333,71.3624724633925,82.9,11.066666666666677,11.537527536607499
2004-08-10,71.95,71.08123623169625,82.2,10.25,11.11876376830375
2004-08-11,70.375,69.6701827134897,83.2,12.825000000000003,13.529817286510308
2004-08-12,68.34166666666667,67.84994168718414,82.4,14.058333333333337,14.550058312815864
2004-08-13,68.73333333333333,68.32429700660879,79.4,10.666666666666671,11.075702993391218
2004-08-14,68.36666666666667,68.05250745108202,82.1,13.73333333333332,14.047492548917972
2004-08-15,68.33333333333333,67.58099002202928,81.8,13.466666666666669,14.219009977970714
2004-08-16,68.36666666666666,67.27670079046261,80.8,12.433333333333337,13.523299209537385
2004-08-17,69.28333333333333,68.41816768174161,81.1,11.816666666666663,12.681832318258387
2004-08-18,70.65833333333333,69.99216016586756,81.5,10.841666666666669,11.50783983413244
2004-08-19,71.58333333333333,71.31198652326033,81.7,10.116666666666674,10.388013476739673
2004-08-20,71.925,72.01951535570818,81.4,9.475000000000009,9.380484644291826
2004-08-21,68.73333333333333,68.96045095244267,80.8,12.066666666666663,11.839549047557327
2004-08-22,67.26666666666667,66.38463133341972,81.4,14.13333333333334,15.015368666580287
2004-08-23,69.925,69.74790721783076,81.3,11.375,11.55209278216924
2004-08-24,71.16666666666667,70.28347803550602,80.9,9.733333333333334,10.616521964493984
2004-08-25,71.29166666666667,70.17374627445898,80.3,9.008333333333326,10.12625372554102
2004-08-26,71.475,70.69617727096022,81.5,10.025000000000006,10.80382272903978
2004-08-27,73.725,73.38411299727873,80.9,7.175000000000011,7.515887002721271
2004-08-28,74.54166666666667,74.50226772061681,81,6.458333333333329,6.497732279383186
2004-08-29,73.04166666666667,72.88132694052092,82.2,9.158333333333331,9.318673059479082
2004-08-30,72.33333333333333,72.01153297913697,82.4,10.066666666666677,10.388467020863033
2004-08-31,72.10833333333333,71.8869768044577,80.9,8.791666666666671,9.013023195542303
2004-09-01,71.54166666666667,70.83555785927173,81.1,9.558333333333323,10.264442140728264
2004-09-02,71.26666666666667,70.25976415705584,82.6,11.333333333333329,12.340235842944153
2004-09-03,71.13333333333334,70.54618375016199,82.6,11.466666666666654,12.053816249838007
2004-09-04,73.19166666666666,72.59087728391863,82.3,9.108333333333334,9.709122716081367
2004-09-05,71.73333333333333,70.20098483866788,80.2,8.466666666666669,9.999015161332125
2004-09-06,69.81666666666666,68.61636646365167,81,11.183333333333337,12.383633536348327
2004-09-07,70.48333333333333,69.630452248283,81,10.516666666666666,11.369547751716993
2004-09-08,68.96666666666667,68.23047816509006,80.9,11.933333333333337,12.669521834909943
2004-09-09,70.65,70.14893093170922,81.7,11.049999999999997,11.551069068290786
2004-09-10,70.425,69.21491512245692,81.8,11.375,12.585084877543082
2004-09-11,69.475,67.94438253207205,80.7,11.225000000000009,12.755617467927948
2004-09-12,70.36666666666666,69.061150706233,81.5,11.13333333333334,12.438849293767007
2004-09-13,71.84166666666667,70.90360243617987,81.8,9.958333333333329,10.89639756382013
2004-09-14,69.11666666666666,68.24389011273811,81.9,12.783333333333346,13.656109887261891
2004-09-15,68.45,67.99098095114682,83.5,15.049999999999997,15.509019048853176
2004-09-16,69.49166666666666,68.56024361798627,83.2,13.708333333333343,14.63975638201373
2004-09-17,68.94166666666666,68.23564856809641,81.8,12.858333333333334,13.564351431903589
2004-09-18,64.84166666666667,63.55297395360891,81.2,16.358333333333334,17.64702604639109
2004-09-19,61.983333333333334,60.34157055850719,80.8,18.816666666666663,20.458429441492804
2004-09-20,62.516666666666666,61.17880005183361,78.1,15.583333333333329,16.921199948166382
2004-09-21,66.39166666666667,65.61886743553194,77.4,11.00833333333334,11.781132564468066
2004-09-22,69.41666666666667,68.38617338343916,78.8,9.383333333333326,10.41382661656084
2004-09-23,70.55833333333334,69.89593106129325,79.3,8.74166666666666,9.404068938706743
2004-09-24,68.16666666666667,67.28853181288065,78.7,10.533333333333331,11.411468187119354
2004-09-25,66.80833333333334,65.88901127381106,77.8,10.99166666666666,11.910988726188933
2004-09-26,67.38333333333334,66.5614098743035,78.9,11.516666666666666,12.338590125696513
2004-09-27,66.35,65.3152261241415,79.8,13.450000000000003,14.484773875858494
2004-09-28,63.983333333333334,63.15916807049371,80,16.016666666666666,16.840831929506287
2004-09-29,61.108333333333334,60.10349876895167,79.2,18.09166666666667,19.096501231048336
2004-09-30,61.24166666666667,59.91834909939096,78.9,17.65833333333334,18.981650900609047
2004-10-01,61.775,60.89709731761047,80.3,18.525,19.402902682389524
2004-10-02,60.35,59.025774264610604,80.7,20.35,21.6742257353894
2004-10-03,58.675,57.40738629000907,80.8,22.125,23.392613709990925
2004-10-04,57.833333333333336,56.84368277828172,80.1,22.26666666666666,23.256317221718277
2004-10-05,54.458333333333336,52.844188156019186,80.1,25.64166666666666,27.25581184398081
2004-10-06,56.766666666666666,54.93602436179862,79.8,23.03333333333333,24.863975638201374
2004-10-07,61.416666666666664,60.2888687313723,79,17.583333333333336,18.711131268627703
2004-10-08,63.40833333333333,62.6064014513412,79.5,16.09166666666667,16.8935985486588
2004-10-09,61.69166666666666,60.98934819230271,79,17.308333333333337,18.010651807697293
2004-10-10,58.40833333333333,57.564753142412854,79.1,20.691666666666663,21.53524685758714
2004-10-11,55.233333333333334,54.262809381884146,76.9,21.66666666666667,22.63719061811586
2004-10-12,54.35,53.34001555008423,77.8,23.449999999999996,24.459984449915765
2004-10-13,56.05,55.487974601529096,78,21.950000000000003,22.512025398470904
2004-10-14,55.65,55.28308928340028,77.4,21.750000000000007,22.116910716599726
2004-10-15,55.675,55.077115459375406,77.3,21.625,22.22288454062459
2004-10-16,51.708333333333336,50.97015679668265,71,19.291666666666664,20.02984320331735
2004-10-17,49.25,47.58880393935467,73.3,24.049999999999997,25.711196060645328
2004-10-18,50.916666666666664,49.09424646883504,77.7,26.78333333333334,28.605753531164964
2004-10-19,52.19166666666667,50.049941687184145,78.7,26.508333333333333,28.650058312815858
2004-10-20,53.5,51.802254762213295,78.3,24.799999999999997,26.497745237786702
2004-10-21,52.68333333333334,51.10272126474018,78,25.316666666666663,26.897278735259817
2004-10-22,53.05833333333334,51.55666709861345,77.6,24.541666666666657,26.043332901386542
2004-10-23,53.2,52.207554749254896,76.1,22.89999999999999,23.892445250745098
2004-10-24,53,51.60838408708047,76.4,23.400000000000006,24.791615912919532
2004-10-25,53.916666666666664,52.54560062200337,76.4,22.48333333333334,23.854399377996636
2004-10-26,54.44166666666667,53.72940261759751,77,22.55833333333333,23.270597382402492
2004-10-27,54.5,53.643928987948684,76.4,21.900000000000006,22.756071012051322
2004-10-28,53.34166666666667,51.72326033432682,75,21.65833333333333,23.276739665673183
2004-10-29,57.28333333333333,56.07416094337177,75.9,18.616666666666674,19.825839056628233
2004-10-30,59.475,58.1155371258261,76.5,17.025,18.3844628741739
2004-10-31,58.925000000000004,58.473098354282754,76.9,17.975,18.42690164571725
2004-11-01,53.11666666666667,52.19011273811066,78.4,25.28333333333334,26.209887261889342
2004-11-02,52.4,50.86678761176623,78.9,26.500000000000007,28.03321238823378
2004-11-03,50.233333333333334,49.79156407930543,78.4,28.16666666666667,28.608435920694575
2004-11-04,46.016666666666666,45.14909939095503,77.3,31.28333333333333,32.15090060904497
2004-11-05,47.50833333333333,47.05910327847609,73.8,26.291666666666664,26.74089672152391
2004-11-06,49.71666666666667,49.03791628871323,71.2,21.483333333333334,22.162083711286776
2004-11-07,52.416666666666664,52.12948036801866,73.2,20.78333333333334,21.07051963198134
2004-11-08,45.358333333333334,44.30804716858883,71.2,25.84166666666667,26.891952831411174
2004-11-09,40.891666666666666,39.07863159258779,72,31.108333333333334,32.92136840741221
2004-11-10,43.38333333333333,41.142011144227034,74.5,31.116666666666667,33.357988855772966
2004-11-11,45.525,44.52822340287676,75.1,29.574999999999996,30.571776597123232
2004-11-12,41.11666666666667,39.965478813010236,74.6,33.48333333333333,34.63452118698976
2004-11-13,39.3,37.74102630555915,74.2,34.900000000000006,36.45897369444085
2004-11-14,39.38333333333333,37.7,73.9,34.51666666666667,36.2
2004-11-15,44.083333333333336,42.581417649345596,73.5,29.416666666666664,30.918582350654404
2004-11-16,47.46666666666667,46.06765582480239,72.6,25.133333333333326,26.532344175197608
2004-11-17,48.63333333333333,47.633678890760656,70.8,22.166666666666664,23.16632110923934
2004-11-18,51.175,50.33672411558896,71.3,20.125,20.96327588441104
2004-11-19,52.358333333333334,52.0535959569781,71.5,19.141666666666666,19.4464040430219
2004-11-20,49.71666666666667,48.1318647142672,73,23.28333333333333,24.868135285732798
2004-11-21,48.03333333333333,46.71089801736426,74.2,26.16666666666667,27.489101982635745
2004-11-22,46.94166666666667,45.907697291693665,73.8,26.858333333333327,27.89230270830633
2004-11-23,46.96666666666667,46.091551120901904,73.4,26.433333333333337,27.3084488790981
2004-11-24,47.40833333333333,46.98206556952183,75.7,28.29166666666667,28.717934430478174
2004-11-25,45.31666666666667,45.48334845147078,73.8,28.483333333333327,28.316651548529215
2004-11-26,38.65,37.00469094207594,64.7,26.050000000000004,27.695309057924064
2004-11-27,43.266666666666666,42.26976804457691,68.9,25.63333333333334,26.6302319554231
2004-11-28,45.4,45.459064403265515,74,28.6,28.540935596734485
2004-11-29,40.475,40.017480886354804,70.2,29.725,30.1825191136452
2004-11-30,39.19166666666667,39.11071659971492,71.9,32.708333333333336,32.789283400285086
2004-12-01,41.275,41.1098743034858,72,30.725,30.890125696514197
2004-12-02,38.2,37.67815213165738,71.3,33.099999999999994,33.62184786834262
2004-12-03,36.45,35.696190229363744,69.9,33.45,34.20380977063626
2004-12-04,37.375,36.137695995853306,69.2,31.825000000000003,33.0623040041467
2004-12-05,41.44166666666667,40.59529609952054,71.3,29.858333333333327,30.70470390047946
2004-12-06,40.45,38.869366334067635,74,33.55,35.130633665932365
2004-12-07,44.858333333333334,43.70804716858883,74.7,29.84166666666667,30.991952831411176
2004-12-08,45.88333333333333,45.19677335752235,75.2,29.31666666666667,30.00322664247765
2004-12-09,42.875,41.65281845276662,75.6,32.724999999999994,33.94718154723338
2004-12-10,44.59166666666667,43.56411818064014,74.7,30.108333333333334,31.13588181935986
2004-12-11,42.90833333333333,42.318595309057926,70.8,27.891666666666666,28.48140469094207
2004-12-12,40.59166666666667,39.40730853958792,60.8,20.20833333333333,21.392691460412074
2004-12-13,37.30833333333334,36.51242710898018,62.3,24.99166666666666,25.78757289101982
2004-12-14,31.066666666666666,29.599831540754177,63.7,32.63333333333334,34.10016845924582
2004-12-15,29.866666666666667,27.82316962550214,52.8,22.93333333333333,24.976830374497858
2004-12-16,34.041666666666664,32.507645458079566,60.5,26.458333333333336,27.992354541920434
2004-12-17,34.49166666666667,33.52837890371906,65.3,30.80833333333333,31.77162109628094
2004-12-18,34.30833333333333,32.95680964105222,65.6,31.291666666666664,32.64319035894778
2004-12-19,28.841666666666665,27.52170532590385,63.5,34.65833333333333,35.97829467409615
2004-12-20,20.95,18.34942335104315,58.4,37.45,40.05057664895685
2004-12-21,28.96666666666667,25.98564208889465,59.2,30.233333333333334,33.21435791110535
2004-12-22,30.841666666666665,29.43871970973176,68.6,37.758333333333326,39.16128029026824
2004-12-23,34.34166666666667,35.30076454580796,71.7,37.358333333333334,36.399235454192045
2004-12-24,23.725,23.64595049889854,69.9,46.175000000000004,46.25404950110146
2004-12-25,22.21666666666667,22.153634832188676,66.4,44.18333333333334,44.246365167811334
2004-12-26,25.991666666666667,25.216509006090448,63.9,37.90833333333333,38.68349099390955
2004-12-27,24.641666666666666,22.51672929895037,55.6,30.958333333333336,33.08327070104963
2004-12-28,28.25,25.67120642736815,62.1,33.85,36.42879357263185
2004-12-29,37.208333333333336,35.36524556174679,63.9,26.691666666666663,28.53475443825321
2004-12-30,40.09166666666667,38.07624724633926,67.5,27.40833333333333,29.423752753660743
2004-12-31,44.94166666666667,43.87475702993391,68.7,23.758333333333333,24.825242970066093
2005-01-01,42.641666666666666,41.2123364001555,70.6,27.95833333333333,29.387663599844494
2005-01-02,40.358333333333334,38.959116236879616,69.7,29.34166666666667,30.740883763120387
2005-01-03,44.11666666666667,42.97361669042374,69.1,24.983333333333327,26.126383309576255
2005-01-04,41.791666666666664,40.379098095114685,69.8,28.008333333333333,29.420901904885312
2005-01-05,34.416666666666664,33.23321238823377,70,35.583333333333336,36.76678761176623
2005-01-06,31.75,31.091110535182068,70,38.25,38.90888946481793
2005-01-07,31.766666666666666,30.22223662044836,71.6,39.83333333333333,41.37776337955164
2005-01-08,32.7,30.876869249708438,71.3,38.599999999999994,40.42313075029156
2005-01-09,34.291666666666664,31.90526111183102,71.7,37.40833333333334,39.79473888816898
2005-01-10,38.083333333333336,36.01512245691331,70.4,32.31666666666667,34.384877543086695
2005-01-11,36.56666666666667,34.29147337048075,70.3,33.73333333333333,36.008526629519245
2005-01-12,42.75833333333333,40.86007515874044,71.5,28.741666666666667,30.639924841259557
2005-01-13,44.30833333333333,43.19843203317351,74.5,30.19166666666667,31.30156796682649
2005-01-14,35.075,34.977620837112866,71.4,36.325,36.42237916288714
2005-01-15,25.991666666666667,24.452779577556047,66.6,40.60833333333333,42.14722042244395
2005-01-16,24.275,22.97602695347933,62.4,38.125,39.42397304652067
2005-01-17,20.541666666666668,18.86922379162887,55.6,35.05833333333334,36.73077620837113
2005-01-18,17.666666666666668,14.308669171958014,54.7,37.03333333333333,40.39133082804199
2005-01-19,25.583333333333332,22.673629648827262,57.4,31.816666666666666,34.72637035117273
2005-01-20,27.983333333333334,25.473344563949723,57.5,29.516666666666666,32.02665543605028
2005-01-21,20.658333333333335,16.35713360114034,63.7,43.04166666666667,47.34286639885966
2005-01-22,21.025,17.472748477387587,63.1,42.075,45.62725152261241
2005-01-23,17.875,15.727718025139303,62.5,44.625,46.7722819748607
2005-01-24,20.025,16.76700790462615,50.7,30.675000000000004,33.93299209537385
2005-01-25,28.816666666666666,25.1495529350784,55.1,26.283333333333335,29.9504470649216
2005-01-26,31.191666666666666,28.399429830244912,60.8,29.60833333333333,32.400570169755085
2005-01-27,17.141666666666666,13.760502786056758,65.8,48.65833333333333,52.039497213943235
2005-01-28,16.566666666666666,12.580640145134119,67.8,51.233333333333334,55.21935985486588
2005-01-29,24.583333333333332,20.933782557988856,67.8,43.21666666666667,46.86621744201114
2005-01-30,30.083333333333336,28.367344823117794,67.5,37.416666666666664,39.13265517688221
2005-01-31,27.883333333333333,25.388570688091228,64.8,36.916666666666664,39.41142931190877
2005-02-01,27.683333333333334,24.78954256835558,64.9,37.21666666666667,40.11045743164443
2005-02-02,28.666666666666668,25.752313075029157,66.3,37.633333333333326,40.54768692497084
2005-02-03,32,29.834365686147468,66.7,34.7,36.86563431385254
2005-02-04,36.525,35.42717377219127,63.3,26.775,27.87282622780873
2005-02-05,39.175,38.371012051315276,60.4,21.225,22.028987948684723
2005-02-06,39.4,38.199054036542705,66,26.6,27.800945963457295
2005-02-07,38.108333333333334,37.19122716081379,68,29.891666666666666,30.80877283918621
2005-02-08,37.575,35.60132175715951,67.7,30.125,32.09867824284049
2005-02-09,38.225,36.759168070493715,66.8,28.574999999999996,30.040831929506282
2005-02-10,34.05,32.91396915899961,66.2,32.150000000000006,33.28603084100039
2005-02-11,33.30833333333333,31.54591162368796,56.1,22.79166666666667,24.55408837631204
2005-02-12,37.45,35.42705714655954,56,18.549999999999997,20.57294285344046
2005-02-13,37.733333333333334,35.2991058701568,61.3,23.566666666666663,26.000894129843196
