county,county_name,site,year,aadt
03,Collier,2002,1993,35000
03,Collier,2002,1994,38000
03,Collier,2002,1995,39000
03,Collier,2002,1996,34000
03,Collier,2002,1997,49500
03,Collier,2002,1998,56000
03,Collier,2002,1999,58000
03,Collier,2002,2000,64500
03,Collier,2002,2001,67000
03,Collier,2002,2002,65500
03,Collier,2002,2003,75000
03,Collier,2002,2004,85000
03,Collier,2002,2005,78500
03,Collier,2002,2006,83000
03,Collier,2002,2007,80000
12,Lee,2002,2008,43500
03,Collier,2002,2008,78000
12,Lee,2002,2009,43500
03,Collier,2002,2009,77000
03,Collier,2002,2010,75500
12,Lee,2002,2010,43500
03,Collier,2002,2011,74500
03,Collier,2002,2012,74000
03,Collier,2002,2013,87000
03,Collier,2002,2014,90500
03,Collier,2003,2007,38000
03,Collier,2003,2008,37000
03,Collier,2003,2009,32500
03,Collier,2003,2010,55000
03,Collier,2003,2011,55000
03,Collier,2003,2012,55000
03,Collier,2003,2013,58000
03,Collier,2003,2014,64000
03,Collier,2003,2015,70000
03,Collier,2003,2016,72500
03,Collier,2003,2017,79000
03,Collier,2003,2018,76500
03,Collier,2003,2019,79000
03,Collier,2003,2020,70000
03,Collier,2003,2021,83000
03,Collier,2003,2022,85500
03,Collier,2003,2023,83000
03,Collier,2003,2024,57000
03,Collier,2003,2025,85500
12,Lee,2006,2008,27000
12,Lee,2006,2009,27000
12,Lee,2006,2010,29000
12,Lee,2007,2008,25500
12,Lee,2007,2009,25500
12,Lee,2007,2010,25500
12,Lee,2010,2008,34000
12,Lee,2010,2009,33000
12,Lee,2010,2010,32000
12,Lee,2011,2008,9100
12,Lee,2011,2009,9200
12,Lee,2011,2010,9800
12,Lee,2012,2008,5600
12,Lee,2012,2009,5600
12,Lee,2012,2010,5600
12,Lee,2013,2008,32000
12,Lee,2013,2009,32000
12,Lee,2013,2010,32000
12,Lee,2013,2011,22500
12,Lee,2013,2012,22500
12,Lee,2013,2013,22500
12,Lee,2013,2014,25500
12,Lee,2013,2015,26500
12,Lee,2013,2016,27500
12,Lee,2013,2017,28500
12,Lee,2013,2018,25000
12,Lee,2013,2019,28000
12,Lee,2013,2020,28000
12,Lee,2013,2021,28000
12,Lee,2013,2022,28500
12,Lee,2013,2023,29000
12,Lee,2013,2024,28000
12,Lee,2013,2025,28000
12,Lee,2014,2008,57000
12,Lee,2014,2009,57000
12,Lee,2014,2010,56000
12,Lee,2015,2008,37500
12,Lee,2015,2009,36000
12,Lee,2015,2010,35000
12,Lee,2016,2008,13500
12,Lee,2016,2009,13500
12,Lee,2016,2010,13500
12,Lee,2017,2008,24500
12,Lee,2017,2009,24500
12,Lee,2017,2010,24500
12,Lee,2018,2008,15900
12,Lee,2018,2009,16100
12,Lee,2018,2010,16100
12,Lee,2019,2008,42000
12,Lee,2019,2009,42000
12,Lee,2019,2010,42000
12,Lee,2019,2011,42500
12,Lee,2019,2012,41500
12,Lee,2019,2013,41500
12,Lee,2019,2014,44500
12,Lee,2022,2008,32000
12,Lee,2022,2009,32000
12,Lee,2022,2010,34000
12,Lee,2022,2011,31000
12,Lee,2022,2012,31000
12,Lee,2022,2013,32000
12,Lee,2022,2014,36000
12,Lee,2024,2008,19500
12,Lee,2024,2009,19300
12,Lee,2024,2010,19100
12,Lee,2024,2011,19900
12,Lee,2024,2012,19300
12,Lee,2024,2013,18900
12,Lee,2024,2014,25500
12,Lee,2024,2015,26500
12,Lee,2024,2016,28500
12,Lee,2024,2017,30500
12,Lee,2024,2018,30000
12,Lee,2024,2019,31000
12,Lee,2024,2020,31000
12,Lee,2024,2021,33000
12,Lee,2024,2022,34500
12,Lee,2024,2023,39500
12,Lee,2024,2024,41500
12,Lee,2024,2025,43500
12,Lee,2027,2008,8800
12,Lee,2027,2009,9000
12,Lee,2027,2010,9000
12,Lee,2028,2008,20600
12,Lee,2028,2009,20600
12,Lee,2028,2010,20400
12,Lee,2028,2011,19700
12,Lee,2028,2012,19500
12,Lee,2028,2013,19900
12,Lee,2028,2014,26000
12,Lee,2029,2008,17000
12,Lee,2029,2009,17000
12,Lee,2029,2010,16800
12,Lee,2029,2011,16500
12,Lee,2029,2012,16300
12,Lee,2029,2013,16500
12,Lee,2029,2014,16400
12,Lee,2030,2008,51000
12,Lee,2030,2009,52000
12,Lee,2030,2010,52000
12,Lee,2031,2008,68000
12,Lee,2031,2009,69000
12,Lee,2031,2010,69000
12,Lee,2031,2011,68500
12,Lee,2031,2012,67000
12,Lee,2031,2013,67000
12,Lee,2031,2014,70500
12,Lee,2033,2008,1750
12,Lee,2033,2009,1850
12,Lee,2033,2010,1850
12,Lee,2033,2011,1850
12,Lee,2033,2012,1600
12,Lee,2033,2013,1600
12,Lee,2034,2008,21200
12,Lee,2034,2009,21100
12,Lee,2034,2010,21000
12,Lee,2034,2011,20000
12,Lee,2034,2012,19200
12,Lee,2034,2013,18800
12,Lee,2034,2014,21000
12,Lee,2035,2011,26500
12,Lee,2035,2012,26500
12,Lee,2035,2013,26500
12,Lee,2035,2014,34000
12,Lee,2036,2008,20000
12,Lee,2036,2009,20000
12,Lee,2036,2010,20000
12,Lee,2038,2008,17100
12,Lee,2038,2009,17300
12,Lee,2038,2010,17500
12,Lee,2039,2008,20500
12,Lee,2039,2009,20500
12,Lee,2039,2010,20500
12,Lee,2039,2011,19700
12,Lee,2039,2012,22500
12,Lee,2039,2013,22500
12,Lee,2039,2014,21500
12,Lee,2040,2008,52000
12,Lee,2040,2009,52000
12,Lee,2040,2010,52000
12,Lee,2040,2011,53500
12,Lee,2040,2012,53500
12,Lee,2040,2013,54500
12,Lee,2040,2014,57000
12,Lee,2042,2008,32500
12,Lee,2042,2009,32500
12,Lee,2042,2010,32500
12,Lee,2042,2011,32000
12,Lee,2042,2012,32000
12,Lee,2042,2013,32000
12,Lee,2042,2014,37500
12,Lee,2043,2008,45000
12,Lee,2043,2009,45000
12,Lee,2043,2010,44000
12,Lee,2044,2008,14400
12,Lee,2044,2009,14400
12,Lee,2044,2010,14600
12,Lee,2046,2008,50000
12,Lee,2046,2009,51000
12,Lee,2046,2010,51500
12,Lee,2046,2011,51500
12,Lee,2046,2012,49000
12,Lee,2046,2013,49000
12,Lee,2048,2008,41000
12,Lee,2048,2009,43000
12,Lee,2048,2010,43500
12,Lee,2050,2008,55000
12,Lee,2050,2009,54000
12,Lee,2050,2010,54000
12,Lee,2050,2011,48500
12,Lee,2050,2012,48500
12,Lee,2050,2013,49500
12,Lee,2050,2014,54000
12,Lee,2053,2008,34500
12,Lee,2053,2009,33500
12,Lee,2053,2010,27000
12,Lee,2055,2008,22000
12,Lee,2055,2009,22000
12,Lee,2055,2010,22000
12,Lee,2056,2008,50000
12,Lee,2056,2009,50000
12,Lee,2056,2010,50000
12,Lee,2056,2011,47500
12,Lee,2056,2012,47500
12,Lee,2056,2013,48500
12,Lee,2056,2014,49500
12,Lee,2058,2008,19500
12,Lee,2058,2009,19300
12,Lee,2058,2010,19300
12,Lee,2058,2011,19600
12,Lee,2058,2012,19600
12,Lee,2058,2013,19700
12,Lee,2058,2014,19600
12,Lee,2060,2008,29000
12,Lee,2060,2009,31000
12,Lee,2060,2010,23500
12,Lee,2061,2008,28000
12,Lee,2061,2009,29500
12,Lee,2061,2010,28500
12,Lee,2100,2008,53000
12,Lee,2100,2009,54000
12,Lee,2100,2010,55000
12,Lee,2100,2011,55000
12,Lee,2100,2012,54000
12,Lee,2100,2013,54000
12,Lee,2100,2014,54000
12,Lee,2100,2015,54000
12,Lee,2100,2016,56000
12,Lee,2100,2017,56000
12,Lee,2100,2018,52500
12,Lee,2100,2019,54000
12,Lee,2100,2020,54000
12,Lee,2100,2021,54000
12,Lee,2100,2022,55000
12,Lee,2100,2023,54000
12,Lee,2100,2024,53000
12,Lee,2100,2025,53000
12,Lee,2101,2008,47500
12,Lee,2101,2009,47500
12,Lee,2101,2010,46500
12,Lee,2101,2011,47000
12,Lee,2101,2012,46500
12,Lee,2101,2013,47500
12,Lee,2101,2014,51000
12,Lee,2101,2015,53000
12,Lee,2101,2016,55000
12,Lee,2101,2017,56000
12,Lee,2101,2018,58500
12,Lee,2101,2019,56500
12,Lee,2101,2020,55500
12,Lee,2101,2021,55500
12,Lee,2101,2022,55500
12,Lee,2101,2023,60500
12,Lee,2101,2024,59500
12,Lee,2101,2025,59500
12,Lee,2102,2008,17100
12,Lee,2102,2009,17100
12,Lee,2102,2010,17100
12,Lee,2102,2011,16500
12,Lee,2102,2012,16500
12,Lee,2102,2013,16700
12,Lee,2102,2014,18300
12,Lee,2102,2015,18900
12,Lee,2102,2016,19300
12,Lee,2102,2017,19700
12,Lee,2102,2018,18500
12,Lee,2102,2019,19500
12,Lee,2102,2020,19500
12,Lee,2102,2021,20500
12,Lee,2102,2022,21500
12,Lee,2102,2023,23500
12,Lee,2102,2024,24500
12,Lee,2102,2025,14000
03,Collier,2354,2015,5600
03,Collier,2354,2016,5800
03,Collier,2354,2017,6000
03,Collier,2354,2018,5300
03,Collier,2354,2019,5400
03,Collier,2354,2020,5300
03,Collier,2354,2021,5500
03,Collier,2354,2022,5700
03,Collier,2354,2023,6600
03,Collier,2354,2024,6800
03,Collier,2354,2025,6800
12,Lee,3016,2008,34500
12,Lee,3016,2009,32000
12,Lee,3016,2010,32000
12,Lee,3016,2011,32000
12,Lee,3016,2012,32500
12,Lee,3016,2013,32500
12,Lee,3016,2014,33500
12,Lee,3016,2015,34000
12,Lee,3016,2016,35000
12,Lee,3016,2017,35000
12,Lee,3016,2018,38000
12,Lee,3016,2019,39000
12,Lee,3016,2020,39000
12,Lee,3016,2021,39000
12,Lee,3016,2022,40000
12,Lee,3016,2023,37000
12,Lee,3016,2024,36000
12,Lee,3016,2025,36000
12,Lee,3043,2008,14300
12,Lee,3043,2009,14100
12,Lee,3043,2010,14100
12,Lee,3043,2011,14900
12,Lee,3043,2012,14900
12,Lee,3043,2013,15100
12,Lee,3043,2014,14800
12,Lee,3043,2015,15200
12,Lee,3043,2016,15600
12,Lee,3043,2017,16000
12,Lee,3043,2018,14700
12,Lee,3043,2019,15000
12,Lee,3043,2020,15000
12,Lee,3043,2021,15000
12,Lee,3043,2022,15500
12,Lee,3043,2023,15600
12,Lee,3043,2024,15200
12,Lee,3043,2025,15400
12,Lee,3049,2008,10900
12,Lee,3049,2009,10800
12,Lee,3049,2010,10800
12,Lee,3049,2011,9800
12,Lee,3049,2012,9800
12,Lee,3049,2013,10000
12,Lee,3049,2014,10000
12,Lee,3049,2015,10200
12,Lee,3049,2016,10500
12,Lee,3049,2017,10800
12,Lee,3049,2018,11100
12,Lee,3049,2019,12000
12,Lee,3049,2020,12000
12,Lee,3049,2021,12000
12,Lee,3049,2022,12500
12,Lee,3049,2023,11000
12,Lee,3049,2024,10800
12,Lee,3049,2025,10800
12,Lee,3053,2008,14400
12,Lee,3053,2009,14200
12,Lee,3053,2010,14000
12,Lee,3053,2011,14500
12,Lee,3053,2012,14100
12,Lee,3053,2013,13900
12,Lee,3053,2014,16300
12,Lee,3053,2015,17100
12,Lee,3053,2016,18100
12,Lee,3053,2017,19100
12,Lee,3053,2018,19600
12,Lee,3053,2019,20000
12,Lee,3053,2020,20000
12,Lee,3053,2021,21000
12,Lee,3053,2022,22000
12,Lee,3053,2023,30000
12,Lee,3053,2024,31000
12,Lee,3053,2025,32000
12,Lee,3054,2008,23200
12,Lee,3054,2009,14500
12,Lee,3054,2010,14300
12,Lee,3054,2011,14100
12,Lee,3054,2012,17600
12,Lee,3054,2013,17200
12,Lee,3054,2014,17400
12,Lee,3054,2015,21000
12,Lee,3054,2016,22000
12,Lee,3054,2017,23000
12,Lee,3054,2018,24000
12,Lee,3054,2019,24500
12,Lee,3054,2020,24500
12,Lee,3054,2021,26000
12,Lee,3054,2022,27000
12,Lee,3054,2023,34500
12,Lee,3054,2024,36500
12,Lee,3054,2025,38500
12,Lee,3079,2008,1300
12,Lee,3079,2009,1300
12,Lee,3079,2010,1300
12,Lee,3079,2011,1400
12,Lee,3079,2012,1400
12,Lee,3079,2013,1400
12,Lee,3079,2014,2800
12,Lee,3079,2015,2800
12,Lee,3079,2016,2800
12,Lee,3079,2017,2800
12,Lee,3079,2018,1300
12,Lee,3079,2019,2000
12,Lee,3079,2020,2000
12,Lee,3079,2021,2000
12,Lee,3079,2022,2000
12,Lee,3079,2023,1300
12,Lee,3079,2024,1300
12,Lee,3079,2025,1300
12,Lee,3114,2008,14500
12,Lee,3114,2009,12900
12,Lee,3114,2010,12900
12,Lee,3114,2011,12700
12,Lee,3114,2012,12600
12,Lee,3114,2013,12800
12,Lee,3114,2014,13000
12,Lee,3114,2015,14000
12,Lee,3114,2016,14400
12,Lee,3114,2017,14400
12,Lee,3114,2018,15000
12,Lee,3114,2019,15500
12,Lee,3114,2020,15500
12,Lee,3114,2021,15500
12,Lee,3114,2022,16000
12,Lee,3114,2023,17400
12,Lee,3114,2024,17000
12,Lee,3114,2025,17200
12,Lee,3119,2008,16700
12,Lee,3119,2009,16500
12,Lee,3119,2010,16500
12,Lee,3119,2011,16400
12,Lee,3119,2012,16400
12,Lee,3119,2013,16600
12,Lee,3119,2014,20000
12,Lee,3119,2015,20000
12,Lee,3119,2016,21000
12,Lee,3119,2017,22000
12,Lee,3119,2018,23500
12,Lee,3119,2019,24000
12,Lee,3119,2020,24000
12,Lee,3119,2021,24000
12,Lee,3119,2022,24500
12,Lee,3119,2023,29000
12,Lee,3119,2024,28000
12,Lee,3119,2025,28000
12,Lee,3140,2008,1850
12,Lee,3140,2009,1850
12,Lee,3140,2010,1850
12,Lee,3140,2011,2200
12,Lee,3140,2012,2200
12,Lee,3140,2013,2200
12,Lee,3140,2014,3000
12,Lee,3140,2015,3000
12,Lee,3140,2016,3000
12,Lee,3140,2017,3000
12,Lee,3140,2018,4700
12,Lee,3140,2019,5000
12,Lee,3140,2020,5000
12,Lee,3140,2021,5000
12,Lee,3140,2022,5100
12,Lee,3140,2023,5600
12,Lee,3140,2024,5400
12,Lee,3140,2025,5400
12,Lee,3146,2008,2500
12,Lee,3146,2009,2500
12,Lee,3146,2010,2500
12,Lee,3146,2011,3800
12,Lee,3146,2012,3800
12,Lee,3146,2013,3800
12,Lee,3146,2014,4200
12,Lee,3146,2015,4400
12,Lee,3146,2016,4600
12,Lee,3146,2017,4800
12,Lee,3146,2018,5000
12,Lee,3146,2019,5200
12,Lee,3146,2020,3900
12,Lee,3146,2021,4100
12,Lee,3146,2022,4300
12,Lee,3146,2023,4500
12,Lee,3146,2024,10900
12,Lee,3146,2025,11400
12,Lee,3147,2008,5000
12,Lee,3147,2009,5000
12,Lee,3147,2010,5000
12,Lee,3147,2011,4100
12,Lee,3147,2012,4100
12,Lee,3147,2013,4100
12,Lee,3147,2014,4900
12,Lee,3147,2015,5100
12,Lee,3147,2016,5500
12,Lee,3147,2017,5900
12,Lee,3147,2018,6100
12,Lee,3147,2019,6400
12,Lee,3147,2020,4600
12,Lee,3147,2021,4800
12,Lee,3147,2022,5000
12,Lee,3147,2023,5200
12,Lee,3147,2024,12200
12,Lee,3147,2025,12800
12,Lee,3154,2008,18900
12,Lee,3154,2009,18700
12,Lee,3154,2010,18700
12,Lee,3154,2011,17300
12,Lee,3154,2012,17300
12,Lee,3154,2013,17500
12,Lee,3154,2014,17700
12,Lee,3154,2015,18100
12,Lee,3154,2016,18700
12,Lee,3154,2017,19300
12,Lee,3154,2018,19400
12,Lee,3154,2019,19600
12,Lee,3154,2020,19600
12,Lee,3154,2021,19500
12,Lee,3154,2022,20000
12,Lee,3154,2023,14600
12,Lee,3154,2024,14300
12,Lee,3154,2025,14500
12,Lee,3914,2024,7100
03,Collier,4010,2008,35500
03,Collier,4010,2009,34500
03,Collier,4010,2010,33500
03,Collier,4010,2011,33500
03,Collier,4010,2012,33500
03,Collier,4010,2013,33500
03,Collier,4010,2014,34500
03,Collier,4010,2015,37000
03,Collier,4010,2016,39000
03,Collier,4010,2017,40000
03,Collier,4010,2018,34500
03,Collier,4010,2019,35500
03,Collier,4010,2020,34500
03,Collier,4010,2021,35500
03,Collier,4010,2022,36500
03,Collier,4010,2023,35000
03,Collier,4010,2024,36000
03,Collier,4010,2025,36000
03,Collier,4030,2008,12600
03,Collier,4030,2009,12400
03,Collier,4030,2010,12200
03,Collier,4030,2011,10000
03,Collier,4030,2012,9800
03,Collier,4030,2013,9800
03,Collier,4030,2014,12400
03,Collier,4030,2015,12800
03,Collier,4030,2016,13400
03,Collier,4030,2017,14000
03,Collier,4030,2018,9300
03,Collier,4030,2019,14200
03,Collier,4030,2020,14000
03,Collier,4030,2021,14600
03,Collier,4030,2022,15000
03,Collier,4030,2023,12500
03,Collier,4030,2024,12900
03,Collier,4030,2025,12900
03,Collier,4034,2008,2500
03,Collier,4034,2009,2500
03,Collier,4034,2010,2500
03,Collier,4034,2011,1300
03,Collier,4034,2012,1300
03,Collier,4034,2013,1300
03,Collier,4034,2014,2000
03,Collier,4034,2015,2000
03,Collier,4034,2016,2000
03,Collier,4034,2017,2000
03,Collier,4034,2018,1450
03,Collier,4034,2019,2100
03,Collier,4034,2020,2100
03,Collier,4034,2021,2100
03,Collier,4034,2022,2100
03,Collier,4034,2023,2000
03,Collier,4034,2024,2000
03,Collier,4034,2025,2000
03,Collier,4100,2011,10400
12,Lee,4100,2011,2750
12,Lee,4100,2012,2750
03,Collier,4100,2012,10200
03,Collier,4100,2013,10200
12,Lee,4100,2013,3150
12,Lee,4100,2014,3250
03,Collier,4100,2014,9100
12,Lee,4100,2015,3400
03,Collier,4100,2015,9500
03,Collier,4100,2016,9500
12,Lee,4100,2016,3450
03,Collier,4100,2017,9500
12,Lee,4100,2017,3700
12,Lee,4100,2018,3500
03,Collier,4100,2018,10000
12,Lee,4100,2019,3900
03,Collier,4100,2019,10000
12,Lee,4100,2020,3900
03,Collier,4100,2020,9800
03,Collier,4100,2021,10200
12,Lee,4100,2021,4150
12,Lee,4100,2022,4400
03,Collier,4100,2022,10400
12,Lee,4100,2023,3200
03,Collier,4100,2023,8400
03,Collier,4100,2024,8400
12,Lee,4100,2024,3400
03,Collier,4100,2025,8400
12,Lee,4100,2025,3600
03,Collier,4101,2011,4000
12,Lee,4101,2011,2100
12,Lee,4101,2012,2100
03,Collier,4101,2012,3900
03,Collier,4101,2013,3900
12,Lee,4101,2013,2100
12,Lee,4101,2014,4100
03,Collier,4101,2014,1950
12,Lee,4101,2015,4300
03,Collier,4101,2015,2000
03,Collier,4101,2016,2000
12,Lee,4101,2016,4500
03,Collier,4101,2017,2000
12,Lee,4101,2017,4900
12,Lee,4101,2018,5700
03,Collier,4101,2018,1950
12,Lee,4101,2019,6000
03,Collier,4101,2019,1950
12,Lee,4101,2020,5700
03,Collier,4101,2020,1950
03,Collier,4101,2021,2000
12,Lee,4101,2021,6000
12,Lee,4101,2022,7300
03,Collier,4101,2022,2000
12,Lee,4101,2023,8000
03,Collier,4101,2023,1700
03,Collier,4101,2024,1800
12,Lee,4101,2024,8400
03,Collier,4101,2025,1800
12,Lee,4101,2025,8800
03,Collier,4102,2011,3000
03,Collier,4102,2012,3000
03,Collier,4102,2013,3000
03,Collier,4102,2014,3400
03,Collier,4102,2015,3600
03,Collier,4102,2016,3800
03,Collier,4102,2017,4000
03,Collier,4102,2018,2800
03,Collier,4102,2019,3300
03,Collier,4102,2020,3300
03,Collier,4102,2021,3500
03,Collier,4102,2022,3600
03,Collier,4102,2023,2900
03,Collier,4102,2024,3000
03,Collier,4102,2025,3000
03,Collier,4103,2011,2200
03,Collier,4103,2012,2200
03,Collier,4103,2013,2200
03,Collier,4103,2014,3500
03,Collier,4103,2015,3700
03,Collier,4103,2016,3900
03,Collier,4103,2017,4100
03,Collier,4103,2018,2800
03,Collier,4103,2019,2800
03,Collier,4103,2020,2800
03,Collier,4103,2021,3000
03,Collier,4103,2022,2900
03,Collier,4103,2023,3200
03,Collier,4103,2024,3400
03,Collier,4103,2025,3400
03,Collier,4104,2011,23000
12,Lee,4104,2011,17400
12,Lee,4104,2012,17300
03,Collier,4104,2012,23000
03,Collier,4104,2013,23000
12,Lee,4104,2013,17300
12,Lee,4104,2014,12800
03,Collier,4104,2014,24000
12,Lee,4104,2015,13400
03,Collier,4104,2015,25000
03,Collier,4104,2016,26000
12,Lee,4104,2016,14100
03,Collier,4104,2017,27000
12,Lee,4104,2017,15100
12,Lee,4104,2018,16400
03,Collier,4104,2018,23500
12,Lee,4104,2019,17000
03,Collier,4104,2019,23500
12,Lee,4104,2020,17500
03,Collier,4104,2020,20400
03,Collier,4104,2021,21500
12,Lee,4104,2021,16900
12,Lee,4104,2022,17600
03,Collier,4104,2022,22000
12,Lee,4104,2023,19000
03,Collier,4104,2023,24000
03,Collier,4104,2024,25000
12,Lee,4104,2024,19900
03,Collier,4104,2025,26500
12,Lee,4104,2025,20800
03,Collier,4106,2012,9700
03,Collier,4106,2013,9900
03,Collier,4106,2014,10300
03,Collier,4106,2015,10000
03,Collier,4106,2016,10400
03,Collier,4106,2017,10800
03,Collier,4106,2018,7900
03,Collier,4106,2019,8100
03,Collier,4106,2020,5500
03,Collier,4106,2021,5700
03,Collier,4106,2022,5900
03,Collier,4106,2023,6300
03,Collier,4106,2024,6500
03,Collier,4106,2025,7000
03,Collier,4107,2011,2700
03,Collier,4107,2012,2700
03,Collier,4107,2013,2700
03,Collier,4107,2014,2500
03,Collier,4108,2011,9500
03,Collier,4108,2012,9400
03,Collier,4108,2013,9400
03,Collier,4108,2014,9900
03,Collier,4108,2015,10300
03,Collier,4108,2016,10700
03,Collier,4108,2017,11100
03,Collier,4108,2018,10700
03,Collier,4108,2019,10900
03,Collier,4108,2020,10700
03,Collier,4108,2021,11100
03,Collier,4108,2022,11000
03,Collier,4108,2023,12600
03,Collier,4108,2024,13000
03,Collier,4108,2025,13000
03,Collier,4110,2011,8500
12,Lee,4110,2011,2100
12,Lee,4110,2012,2100
03,Collier,4110,2012,8400
03,Collier,4110,2013,8400
12,Lee,4110,2013,2100
12,Lee,4110,2014,1100
03,Collier,4110,2014,9100
12,Lee,4110,2015,1200
03,Collier,4110,2015,9500
03,Collier,4110,2016,9900
12,Lee,4110,2016,1300
03,Collier,4110,2017,10300
12,Lee,4110,2017,1400
12,Lee,4110,2018,1200
03,Collier,4110,2018,10200
12,Lee,4110,2019,1300
03,Collier,4110,2019,10400
12,Lee,4110,2020,1250
03,Collier,4110,2020,10200
03,Collier,4110,2021,10600
12,Lee,4110,2021,1350
12,Lee,4110,2022,1450
03,Collier,4110,2022,10200
12,Lee,4110,2023,1550
03,Collier,4110,2023,11500
03,Collier,4110,2024,11900
12,Lee,4110,2024,1550
03,Collier,4110,2025,11900
12,Lee,4110,2025,1650
03,Collier,4111,2011,1900
03,Collier,4111,2012,1900
03,Collier,4111,2013,1950
03,Collier,4111,2014,1950
03,Collier,4111,2015,2000
03,Collier,4111,2016,2700
03,Collier,4111,2017,2700
03,Collier,4111,2018,2300
03,Collier,4111,2019,3700
03,Collier,4111,2020,3700
03,Collier,4111,2021,3900
03,Collier,4111,2022,4000
03,Collier,4111,2023,2800
03,Collier,4111,2024,2900
03,Collier,4111,2025,2900
03,Collier,4112,2011,4200
03,Collier,4112,2012,4100
03,Collier,4112,2013,4100
03,Collier,4112,2014,4200
03,Collier,4112,2015,4400
03,Collier,4112,2016,4600
03,Collier,4112,2017,4800
03,Collier,4112,2018,4800
03,Collier,4112,2019,4800
03,Collier,4112,2020,4100
03,Collier,4112,2021,4300
03,Collier,4112,2022,4400
03,Collier,4112,2023,4800
03,Collier,4112,2024,5000
03,Collier,4112,2025,4900
03,Collier,4113,2011,4300
03,Collier,4113,2012,4200
03,Collier,4113,2013,4200
03,Collier,4113,2014,5500
03,Collier,4113,2015,5700
03,Collier,4113,2016,5900
03,Collier,4113,2017,6100
03,Collier,4113,2018,6500
03,Collier,4113,2019,6700
03,Collier,4113,2020,6500
03,Collier,4113,2021,6700
03,Collier,4113,2022,6900
03,Collier,4113,2023,9500
03,Collier,4113,2024,9900
03,Collier,4113,2025,9900
03,Collier,4114,2011,6000
12,Lee,4114,2011,7500
12,Lee,4114,2012,7500
03,Collier,4114,2012,5900
03,Collier,4114,2013,5900
12,Lee,4114,2013,7500
12,Lee,4114,2014,7400
03,Collier,4114,2014,5900
12,Lee,4114,2015,7800
03,Collier,4114,2015,6100
03,Collier,4114,2016,6300
12,Lee,4114,2016,8000
03,Collier,4114,2017,6500
12,Lee,4114,2017,8200
12,Lee,4114,2018,9200
03,Collier,4114,2018,6200
12,Lee,4114,2019,9200
03,Collier,4114,2019,6400
12,Lee,4114,2020,9000
03,Collier,4114,2020,6200
03,Collier,4114,2021,6400
12,Lee,4114,2021,9000
12,Lee,4114,2022,10800
03,Collier,4114,2022,6600
12,Lee,4114,2023,10300
03,Collier,4114,2023,8500
03,Collier,4114,2024,8800
12,Lee,4114,2024,10100
03,Collier,4114,2025,8800
12,Lee,4114,2025,10100
12,Lee,4115,2011,2900
12,Lee,4115,2012,2900
12,Lee,4115,2013,2900
12,Lee,4115,2014,5500
12,Lee,4115,2015,5700
12,Lee,4115,2016,6000
12,Lee,4115,2017,6200
12,Lee,4115,2018,6300
12,Lee,4115,2019,6300
12,Lee,4115,2020,6100
12,Lee,4115,2021,6100
12,Lee,4115,2022,8100
12,Lee,4115,2023,7700
12,Lee,4115,2024,7500
12,Lee,4115,2025,7500
03,Collier,4116,2011,12500
12,Lee,4116,2011,1800
12,Lee,4116,2012,1800
03,Collier,4116,2012,12500
03,Collier,4116,2013,12500
12,Lee,4116,2013,1800
12,Lee,4116,2014,3400
03,Collier,4116,2014,5900
12,Lee,4116,2015,3600
03,Collier,4116,2015,6100
03,Collier,4116,2016,6300
12,Lee,4116,2016,3800
03,Collier,4116,2017,6500
12,Lee,4116,2017,4000
12,Lee,4116,2018,3900
03,Collier,4116,2018,14600
12,Lee,4116,2019,4100
03,Collier,4116,2019,14800
12,Lee,4116,2020,4100
03,Collier,4116,2020,14600
03,Collier,4116,2021,15200
12,Lee,4116,2021,4300
12,Lee,4116,2022,4500
03,Collier,4116,2022,15500
12,Lee,4116,2023,4700
03,Collier,4116,2023,18800
03,Collier,4116,2024,19400
12,Lee,4116,2024,4900
03,Collier,4116,2025,19400
12,Lee,4116,2025,5100
03,Collier,4117,2011,2900
03,Collier,4117,2012,2900
03,Collier,4117,2013,2900
03,Collier,4117,2014,3200
03,Collier,4117,2015,3400
03,Collier,4117,2016,3600
03,Collier,4117,2017,3800
03,Collier,4117,2018,3500
03,Collier,4117,2019,3500
03,Collier,4117,2020,3500
03,Collier,4117,2021,3700
03,Collier,4117,2022,4900
03,Collier,4117,2023,5600
03,Collier,4117,2024,5800
03,Collier,4117,2025,5800
03,Collier,4118,2011,4600
12,Lee,4118,2011,7200
12,Lee,4118,2012,7200
03,Collier,4118,2012,4500
03,Collier,4118,2013,4500
12,Lee,4118,2013,7200
12,Lee,4118,2014,7300
03,Collier,4118,2014,5200
12,Lee,4118,2015,7700
03,Collier,4118,2015,5400
03,Collier,4118,2016,5600
12,Lee,4118,2016,7700
03,Collier,4118,2017,5800
12,Lee,4118,2017,7700
12,Lee,4118,2018,8600
03,Collier,4118,2018,4900
12,Lee,4118,2019,9000
03,Collier,4118,2019,4900
12,Lee,4118,2020,9000
03,Collier,4118,2020,4900
03,Collier,4118,2021,5100
12,Lee,4118,2021,9000
12,Lee,4118,2022,9200
03,Collier,4118,2022,5300
12,Lee,4118,2023,9300
03,Collier,4118,2023,6000
03,Collier,4118,2024,6200
12,Lee,4118,2024,9100
03,Collier,4118,2025,6200
12,Lee,4118,2025,9100
03,Collier,4119,2011,2900
03,Collier,4119,2012,2900
03,Collier,4119,2013,2900
03,Collier,4119,2014,3100
03,Collier,4119,2015,3300
